ERPCode,Material_Name,LogicalFlowPath,DateEnteredStep,Product_Name,Product_Description,DrawingProductNumber_Value,ERPProdSupervisor,ERPMRPController,Resource,Resource Description,ResourceType,Area_Name,Last_TrackIn_Service,ProductionOrder,ProductionOrderVersion,ERPOperation,Step_Name,PrimaryUnits,SecondaryUnits,Step_In_PrimaryQuantity,Step_In_Date,First_TrackIn_Date,First_TrackIn_PrimaryQuantity,First_TrackIn_User,Last_TrackIn_Date,Last_TrackIn_User,Last_TrackIn_PrimaryQuantity,Last_TrackIn_SecondaryQuantity,TrackOutDate,TrackOut_PrimaryQuantity,TrackOut_User,Last_Transaction_PrimaryQuantity,Last_Transaction_Date,Material_State,Step_Duration_Minute,Ordertype
1303,K25B5024,CZM 50256056/0200 CZM 激光打标/CZM 激光打标,41:47.3,00763000712006,GUIDE 6550043 MDLX PREASSEMBLE INNER ROD,6550043,CIN,209,CZM 867 激光打标机 Laser marking,867 激光打标机 Laser marking,,CZM 后处理 Post process,CZM 激光打标 Laser Marking,230697603,PV01,200,CZM 激光打标,EA,,44,41:47.3,32:48.1,44,ENT\DUS5,32:48.1,ENT\DUS5,44,0,51:17.7,43,ENT\JIANGX16,43,51:17.7,Processed,319,Production
1303,K25B5024,CZM 50256056/0210 CZM 点钝化/CZM 点钝化,51:23.2,00763000712006,GUIDE 6550043 MDLX PREASSEMBLE INNER ROD,6550043,CIN,209,CZM M024 点钝化 Spot Passivating,M024 点钝化 Spot Passivating,,CZM 后处理 Post process,CZM 局部钝化 Spot Passivating,230697603,PV01,210,CZM 点钝化,EA,,43,51:23.2,53:18.4,43,ENT\LUOH9,53:18.4,ENT\LUOH9,43,0,09:20.6,43,ENT\LUOH9,43,09:20.7,Processed,76,Production
1303,K25B5024,CZM 50256056/0220 CZM 终检/CZM 终检,09:26.5,00763000712006,GUIDE 6550043 MDLX PREASSEMBLE INNER ROD,6550043,CIN,209,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230697603,PV01,220,CZM 终检,EA,,43,09:26.5,35:35.0,43,ENT\XUS35,35:35.0,ENT\XUS35,43,0,35:38.8,43,ENT\XUS35,43,35:38.9,Processed,0,Production
1303,K25B5024,CZM 50256056/0190 CZM 钝化/CZM 钝化,39:55.5,00763000712006,GUIDE 6550043 MDLX PREASSEMBLE INNER ROD,6550043,CIN,209,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230697603,PV01,190,CZM 钝化,EA,,44,39:55.5,40:00.5,44,ENT\MAX16,40:00.5,ENT\MAX16,44,0,41:44.3,44,ENT\MAX16,44,41:44.3,Processed,9661,Production
1303,K25B5025,CZM 50256056/0230 CZM 包装/CZM 包装,14:25.4,00763000712006,GUIDE 6550043 MDLX PREASSEMBLE INNER ROD,6550043,CIN,209,CZM M022 包装 Package,M022 包装 Package,,CZM 后处理 Post process,CZM 包装 Package,230697604,PV01,230,CZM 包装,EA,,27,14:25.4,14:48.0,27,ENT\ZHANGZ18,14:48.0,ENT\ZHANGZ18,27,0,14:53.5,27,ENT\ZHANGZ18,27,14:53.6,Processed,0,Production
1303,K25B5025,CZM 50256056/0180 CZM 涂层（外协）/CZM 涂层（外协）,44:56.6,00763000712006,GUIDE 6550043 MDLX PREASSEMBLE INNER ROD,6550043,CIN,209,CZM O018 涂层（外协） Coating (Outsourcing),O018 涂层（外协） Coating (Outsourcing),,CZM 外协 Outsourcing,CZM 涂层（外协） Coating (Outsourcing),230697604,PV01,180,CZM 涂层（外协）,EA,,27,44:56.6,27:18.1,27,ENT\HUOY1,27:18.1,ENT\HUOY1,27,0,09:06.6,27,ENT\XUANY1,27,09:06.8,Processed,5802,Production
1303,K25B5025,CZM 50256056/0200 CZM 激光打标/CZM 激光打标,24:58.0,00763000712006,GUIDE 6550043 MDLX PREASSEMBLE INNER ROD,6550043,CIN,209,CZM 793 激光打标机 Laser marking,793 激光打标机 Laser marking,,CZM 后处理 Post process,CZM 激光打标 Laser Marking,230697604,PV01,200,CZM 激光打标,EA,,27,24:58.0,11:09.8,27,ENT\CHENX106,11:09.8,ENT\CHENX106,27,0,11:14.6,27,ENT\CHENX106,27,11:14.7,Processed,0,Production
1303,K25B5025,CZM 50256056/0210 CZM 点钝化/CZM 点钝化,11:18.2,00763000712006,GUIDE 6550043 MDLX PREASSEMBLE INNER ROD,6550043,CIN,209,CZM M024 点钝化 Spot Passivating,M024 点钝化 Spot Passivating,,CZM 后处理 Post process,CZM 局部钝化 Spot Passivating,230697604,PV01,210,CZM 点钝化,EA,,27,11:18.2,43:21.6,27,ENT\LIL29,43:21.6,ENT\LIL29,27,0,02:43.4,27,ENT\LIL29,27,02:44.0,Processed,19,Production
1303,K25B5025,CZM 50256056/0220 CZM 终检/CZM 终检,02:51.8,00763000712006,GUIDE 6550043 MDLX PREASSEMBLE INNER ROD,6550043,CIN,209,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230697604,PV01,220,CZM 终检,EA,,27,02:51.8,14:17.5,27,ENT\GUZ2,14:17.5,ENT\GUZ2,27,0,14:21.7,27,ENT\GUZ2,27,14:21.7,Processed,0,Production
1303,K25B5025,CZM 50256056/0190 CZM 钝化/CZM 钝化,09:14.2,00763000712006,GUIDE 6550043 MDLX PREASSEMBLE INNER ROD,6550043,CIN,209,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230697604,PV01,190,CZM 钝化,EA,,27,09:14.2,16:36.3,27,ENT\MAX16,16:36.3,ENT\MAX16,27,0,24:52.7,27,ENT\WEIY19,27,24:52.7,Processed,1148,Production
1303,K25B5029,CZM 50196940/0110 CZM 喷砂/CZM 喷砂,31:08.0,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM 676 喷砂机 Bead blasting,676 喷砂机 Bead blasting,,CZM 后处理 Post process,CZM 喷砂 Bead blasting,230707777,PV01,110,CZM 喷砂,EA,,86,31:08.0,10:10.4,86,ENT\YANGZ41,10:10.4,ENT\YANGZ41,86,0,34:20.0,86,ENT\ZHANGB40,86,34:20.0,Processed,144,Production
1303,K25B5029,CZM 50196940/0100 CZM 抛光/CZM 抛光,45:17.8,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM 721 抛光机 Polish Machine,721 抛光机 Polish Machine,,CZM 后处理 Post process,CZM 抛光 Polishing,230707777,PV01,100,CZM 抛光,EA,,86,45:17.8,04:42.5,86,ENT\TANP5,04:42.5,ENT\TANP5,86,0,31:03.3,86,ENT\TANP5,86,31:03.4,Processed,267,Production
1303,K25B5029,CZM 50196940/0060 CZM 数控铣/CZM 数控铣,11:55.5,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM 1275 加工中心 Milling center,1275 加工中心 Milling center,,CZM 加工中心 Milling Center,CZM 数控铣 CNC Milling,230707777,PV01,60,CZM 数控铣,EA,,87,11:55.5,13:09.3,87,ENT\XUF15,13:09.3,ENT\XUF15,87,0,13:15.0,87,ENT\XUF15,87,13:15.1,Processed,0,Production
1303,K25B5029,CZM 50196940/0040 CZM 清洗/CZM 清洗,53:14.6,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM 948 清洗机 Cleaning Machine,948 清洗机 Cleaning Machine,,CZM 后处理 Post process,CZM 清洗 Cleaning,230707777,PV01,40,CZM 清洗,EA,,87,53:14.6,53:27.3,87,ENT\JUJ5,53:27.3,ENT\JUJ5,87,0,04:32.4,87,ENT\XUF15,86,04:49.3,Processed,191,Production
1303,K25B5029,CZM 50196940/0070 CZM 清洗/CZM 清洗,13:19.2,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM 948 清洗机 Cleaning Machine,948 清洗机 Cleaning Machine,,CZM 后处理 Post process,CZM 清洗 Cleaning,230707777,PV01,70,CZM 清洗,EA,,87,13:19.2,13:26.2,87,ENT\XUF15,13:26.2,ENT\XUF15,87,0,13:33.8,87,ENT\XUF15,87,13:33.9,Processed,0,Production
1303,K25B5029,CZM 50196940/0120 CZM 清洗/CZM 清洗,34:23.5,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM 625 清洗线 Cleaning Line,625 清洗线 Cleaning Line,,CZM 后处理 Post process,CZM 清洗 Cleaning,230707777,PV01,120,CZM 清洗,EA,,86,34:23.5,11:52.8,86,ENT\YANGQ21,16:49.6,ENT\SHIL7,86,0,37:14.6,86,ENT\SHIL7,86,37:14.6,Processed,86,Production
1303,K25B5029,CZM 50196940/0080 CZM 电解/CZM 电解,13:42.6,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM 1367 电解线 Electropolish line,CZM 电解线 Electropolish line,,CZM 后处理 Post process,CZM 电解 Electropolishing,230707777,PV01,80,CZM 电解,EA,,87,13:42.6,22:38.6,86,ENT\ZHOUS19,22:38.6,ENT\ZHOUS19,86,0,34:23.6,86,ENT\ZHOUS19,86,34:23.6,Processed,132,Production
1303,K25B5029,CZM 50196940/0140 CZM 终检/CZM 终检,34:48.9,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230707777,PV01,140,CZM 终检,EA,,86,34:48.9,18:26.3,86,ENT\XUS35,18:26.3,ENT\XUS35,86,0,18:29.3,86,ENT\XUS35,86,18:29.4,Processed,0,Production
1303,K25B5029,CZM 50196940/0030 CZM 车削/CZM 车削,46:29.6,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM 681 车削中心 Turning Center,681 车削中心 Turning Center,,CZM 车铣&磨削 Turning&Grinding,CZM 车削 Turning Center and Turning,230707777,PV01,30,CZM 车削,EA,,87,46:29.6,59:50.2,87,ENT\HANX11,59:50.2,ENT\HANX11,87,0,53:10.0,87,ENT\JUJ5,87,53:10.1,Processed,21834,Production
1303,K25B5029,CZM 50196940/0130 CZM 钝化/CZM 钝化,37:17.7,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230707777,PV01,130,CZM 钝化,EA,,86,37:17.7,09:53.7,86,ENT\WANGY162,09:53.7,ENT\WANGY162,86,0,34:42.7,86,ENT\WEIY19,86,34:42.8,Processed,1525,Production
1303,K25B5029,CZM 50196940/0090 CZM 钳工/CZM 钳工,34:27.2,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM M008 器械钳工 Instrument Benchwork,M008 器械钳工 Instrument Benchwork,,CZM 后处理 Post process,CZM 器械钳工 Instrument Benchwork,230707777,PV01,90,CZM 钳工,EA,,86,34:27.2,07:16.4,86,ENT\WUJ50,07:16.4,ENT\WUJ50,86,0,45:12.7,86,ENT\WUJ50,86,45:12.8,Processed,218,Production
1303,K25B5029,CZM 50196940/0050 CZM 非真空热处理/CZM 非真空热处理,05:32.6,3606175-02,ROD REDUCER-OUTER TUBE,3606175-02,CIN,209,CZM 674 非真空热处理 Non Vacuum Heat Treatment,674 非真空热处理 Non Vacuum Heat Treatment,,CZM 后处理 Post process,CZM 非真空热处理 Non Vacuum Heat Treatment,230707777,PV01,50,CZM 非真空热处理,EA,,86,05:32.6,11:45.2,87,ENT\XUF15,11:45.2,ENT\XUF15,87,0,11:50.5,87,ENT\XUF15,87,11:50.5,Processed,0,Production
1303,K25B5031,CZM 50209643/0150 CZM 终检/CZM 终检,22:09.8,7480136-02,SLEEVE,7480136-02,CIN,207,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230728868,PV01,150,CZM 终检,EA,,14,22:09.8,24:44.1,14,ENT\XIAF5,24:44.1,ENT\XIAF5,14,0,31:28.3,14,ENT\XIAF5,14,31:28.3,Processed,7,Production
1303,K25B5031,CZM 50209643/0140 CZM 钝化/CZM 钝化,38:43.8,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230728868,PV01,140,CZM 钝化,EA,,14,38:43.8,28:35.9,14,ENT\MAX16,28:35.9,ENT\MAX16,14,0,22:01.6,14,ENT\WEIY19,14,22:01.7,Processed,354,Production
1303,K25B5031,CZM 50209643/0130 CZM 镀铬（外协）/CZM 镀铬（外协）,17:59.2,7480136-02,SLEEVE,7480136-02,CIN,207,CZM O015 镀铬（外协） Chrome Coating (Outsourcing),O015 镀铬（外协） Chrome Coating (Outsourcing),,CZM 外协 Outsourcing,CZM 镀铬（外协） Chrome Coating (Outsourcing),230728868,PV01,130,CZM 镀铬（外协）,EA,,14,17:59.2,13:01.1,14,ENT\HUOY1,13:01.1,ENT\HUOY1,14,0,38:40.4,14,ENT\XUANY1,14,38:40.4,Processed,9085,Production
1303,K25B5032,CZM 50209643/0150 CZM 终检/CZM 终检,27:01.9,7480136-02,SLEEVE,7480136-02,CIN,207,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230728869,PV01,150,CZM 终检,EA,,16,27:01.9,27:10.0,16,ENT\XUS35,27:10.0,ENT\XUS35,16,0,27:13.7,16,ENT\XUS35,16,27:13.7,Processed,0,Production
1303,K25B5032,CZM 50209643/0140 CZM 钝化/CZM 钝化,26:10.9,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230728869,PV01,140,CZM 钝化,EA,,16,26:10.9,26:42.2,16,ENT\XUS35,26:42.2,ENT\XUS35,16,0,26:51.8,16,ENT\XUS35,16,26:51.8,Processed,0,Production
1303,K25B5032,CZM 50209643/0130 CZM 镀铬（外协）/CZM 镀铬（外协）,35:26.2,7480136-02,SLEEVE,7480136-02,CIN,207,CZM O015 镀铬（外协） Chrome Coating (Outsourcing),O015 镀铬（外协） Chrome Coating (Outsourcing),,CZM 外协 Outsourcing,CZM 镀铬（外协） Chrome Coating (Outsourcing),230728869,PV01,130,CZM 镀铬（外协）,EA,,16,35:26.2,11:48.4,16,ENT\HUOY1,11:48.4,ENT\HUOY1,16,0,26:02.0,16,ENT\XUS35,16,26:02.6,Processed,7275,Production
1303,K25B5033,CZM 50209643/0110 CZM 喷砂/CZM 喷砂,10:21.8,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 676 喷砂机 Bead blasting,676 喷砂机 Bead blasting,,CZM 后处理 Post process,CZM 喷砂 Bead blasting,230717075,PV01,110,CZM 喷砂,EA,,15,10:21.8,10:29.4,15,ENT\ZHANGZ18,10:29.4,ENT\ZHANGZ18,15,0,10:36.6,15,ENT\ZHANGZ18,15,10:36.6,Processed,0,Production
1303,K25B5033,CZM 50209643/0100 CZM 抛光/CZM 抛光,09:46.9,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 718 抛光机 Polish Machine,718 抛光机 Polish Machine,,CZM 后处理 Post process,CZM 抛光 Polishing,230717075,PV01,100,CZM 抛光,EA,,15,09:46.9,10:08.6,15,ENT\ZHANGZ18,10:08.6,ENT\ZHANGZ18,15,0,10:15.4,15,ENT\ZHANGZ18,15,10:15.5,Processed,0,Production
1303,K25B5033,CZM 50209643/0060 CZM 数控铣/CZM 数控铣,07:13.0,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 807 加工中心 Milling center,807 加工中心 Milling center,,CZM 加工中心 Milling Center,CZM 数控铣 CNC Milling,230717075,PV01,60,CZM 数控铣,EA,,17,07:13.0,07:47.0,17,ENT\ZHANGZ18,07:47.0,ENT\ZHANGZ18,17,0,08:01.7,17,ENT\ZHANGZ18,17,08:01.9,Processed,1,Production
1303,K25B5033,CZM 50209643/0070 CZM 数控铣/CZM 数控铣,08:07.7,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 807 加工中心 Milling center,807 加工中心 Milling center,,CZM 加工中心 Milling Center,CZM 数控铣 CNC Milling,230717075,PV01,70,CZM 数控铣,EA,,17,08:07.7,08:29.8,17,ENT\ZHANGZ18,08:29.8,ENT\ZHANGZ18,17,0,09:07.0,15,ENT\ZHANGZ18,15,09:07.0,Processed,1,Production
1303,K25B5033,CZM 50209643/0030 CZM 清洗/CZM 清洗,05:29.7,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 948 清洗机 Cleaning Machine,948 清洗机 Cleaning Machine,,CZM 后处理 Post process,CZM 清洗 Cleaning,230717075,PV01,30,CZM 清洗,EA,,17,05:29.7,05:54.6,17,ENT\ZHANGZ18,05:54.6,ENT\ZHANGZ18,17,0,06:02.7,17,ENT\ZHANGZ18,17,06:03.0,Processed,1,Production
1303,K25B5033,CZM 50209643/0120 CZM 清洗/CZM 清洗,10:45.7,7480136-02,SLEEVE,7480136-02,CIN,207,CZM M026 手工清洗 Manual cleaning,M026 手工清洗 Manual cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230717075,PV01,120,CZM 清洗,EA,,15,10:45.7,11:15.2,15,ENT\ZHANGZ18,11:15.2,ENT\ZHANGZ18,15,0,11:23.0,15,ENT\ZHANGZ18,15,11:23.1,Processed,0,Production
1303,K25B5033,CZM 50209643/0050 CZM 线切割（可外协）/CZM 线切割（可外协）,06:38.6,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 741 线切割 WEDM,741 线切割 WEDM,,CZM 线切割 WEDM,CZM 线切割 WEDM,230717075,PV01,50,CZM 线切割（可外协）,EA,,17,06:38.6,07:04.0,17,ENT\ZHANGZ18,07:04.0,ENT\ZHANGZ18,17,0,07:09.4,17,ENT\ZHANGZ18,17,07:09.4,Processed,0,Production
1303,K25B5033,CZM 50209643/0080 CZM 线切割（可外协）/CZM 线切割（可外协）,09:11.0,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 1100 线切割慢走丝 WEDM(slow feeding),1100 线切割慢走丝 WEDM(slow feeding),,CZM 线切割 WEDM,CZM 线切割 WEDM,230717075,PV01,80,CZM 线切割（可外协）,EA,,15,09:11.0,09:16.2,15,ENT\ZHANGZ18,09:16.2,ENT\ZHANGZ18,15,0,09:20.1,15,ENT\ZHANGZ18,15,09:20.3,Processed,0,Production
1303,K25B5033,CZM 50209643/0150 CZM 终检/CZM 终检,34:20.6,7480136-02,SLEEVE,7480136-02,CIN,207,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230717075,PV01,150,CZM 终检,EA,,15,34:20.6,34:26.5,15,ENT\XUS35,34:26.5,ENT\XUS35,15,0,34:30.8,15,ENT\XUS35,15,34:30.8,Processed,0,Production
1303,K25B5033,CZM 50209643/0150 CZM 终检/CZM 终检,12:08.0,7480136-02,SLEEVE,7480136-02,CIN,207,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230717075,PV01,150,CZM 终检,EA,,15,12:08.0,12:15.0,15,ENT\ZHANGZ18,12:15.0,ENT\ZHANGZ18,15,0,12:21.4,15,ENT\ZHANGZ18,15,12:21.5,Processed,0,Production
1303,K25B5033,CZM 50209643/0020 CZM 车削/CZM 车削,04:28.3,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 880 车削中心 Turning Center,880 车削中心 Turning Center,,CZM 车铣&磨削 Turning&Grinding,CZM 车削 Turning Center and Turning,230717075,PV01,20,CZM 车削,EA,,15,04:28.3,04:53.3,15,ENT\ZHANGZ18,04:53.3,ENT\ZHANGZ18,15,0,05:20.1,17,ENT\ZHANGZ18,17,05:20.8,Processed,1,Production
1303,K25B5033,CZM 50209643/0140 CZM 钝化/CZM 钝化,33:50.9,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230717075,PV01,140,CZM 钝化,EA,,15,33:50.9,34:11.3,15,ENT\XUS35,34:11.3,ENT\XUS35,15,0,34:16.1,15,ENT\XUS35,15,34:16.1,Processed,0,Production
1303,K25B5033,CZM 50209643/0140 CZM 钝化/CZM 钝化,11:44.1,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230717075,PV01,140,CZM 钝化,EA,,15,11:44.1,11:55.8,15,ENT\ZHANGZ18,11:55.8,ENT\ZHANGZ18,15,0,12:03.6,15,ENT\ZHANGZ18,15,12:03.7,Processed,1,Production
1303,K25B5033,CZM 50209643/0090 CZM 钳工/CZM 钳工,09:24.8,7480136-02,SLEEVE,7480136-02,CIN,207,CZM M001 器械钳工 Instrument Benchwork,M001 器械钳工 Instrument Benchwork,,CZM 后处理 Post process,CZM 器械钳工 Instrument Benchwork,230717075,PV01,90,CZM 钳工,EA,,15,09:24.8,09:32.5,15,ENT\ZHANGZ18,09:32.5,ENT\ZHANGZ18,15,0,09:41.8,15,ENT\ZHANGZ18,15,09:41.9,Processed,0,Production
1303,K25B5033,CZM 50209643/0010 CZM 锯（可外协）/CZM 锯（可外协）,02:12.1,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 778 锯床 Sawing,778 锯床 Sawing,,CZM 加工中心 Milling Center,CZM 锯 Sawing,230717075,PV01,10,CZM 锯（可外协）,EA,,15,02:12.1,04:08.8,15,ENT\ZHANGZ18,04:08.8,ENT\ZHANGZ18,15,0,04:22.2,15,ENT\ZHANGZ18,15,04:22.3,Processed,0,Production
1303,K25B5033,CZM 50209643/0130 CZM 镀铬（外协）/CZM 镀铬（外协）,21:00.3,7480136-02,SLEEVE,7480136-02,CIN,207,CZM O015 镀铬（外协） Chrome Coating (Outsourcing),O015 镀铬（外协） Chrome Coating (Outsourcing),,CZM 外协 Outsourcing,CZM 镀铬（外协） Chrome Coating (Outsourcing),230717075,PV01,130,CZM 镀铬（外协）,EA,,15,21:00.3,10:36.5,15,ENT\HUOY1,10:36.5,ENT\HUOY1,15,0,33:40.9,15,ENT\XUS35,15,33:41.0,Processed,6023,Production
1303,K25B5033,CZM 50209643/0130 CZM 镀铬（外协）/CZM 镀铬（外协）,11:26.6,7480136-02,SLEEVE,7480136-02,CIN,207,CZM O015 镀铬（外协） Chrome Coating (Outsourcing),O015 镀铬（外协） Chrome Coating (Outsourcing),,CZM 外协 Outsourcing,CZM 镀铬（外协） Chrome Coating (Outsourcing),230717075,PV01,130,CZM 镀铬（外协）,EA,,15,11:26.6,11:32.8,15,ENT\ZHANGZ18,11:32.8,ENT\ZHANGZ18,15,0,11:38.9,15,ENT\ZHANGZ18,15,11:39.0,Processed,0,Production
1303,K25B5033,CZM 50209643/0040 CZM 非真空热处理/CZM 非真空热处理,06:07.7,7480136-02,SLEEVE,7480136-02,CIN,207,CZM 674 非真空热处理 Non Vacuum Heat Treatment,674 非真空热处理 Non Vacuum Heat Treatment,,CZM 后处理 Post process,CZM 非真空热处理 Non Vacuum Heat Treatment,230717075,PV01,40,CZM 非真空热处理,EA,,17,06:07.7,06:20.1,17,ENT\ZHANGZ18,06:20.1,ENT\ZHANGZ18,17,0,06:29.7,17,ENT\ZHANGZ18,17,06:30.5,Processed,0,Production
1303,K25B5056,CZM 50256055/0200 CZM 包装/CZM 包装,33:01.4,00763000712020,GUIDE 6550045 INNER ROD SHANK GUIDE,6550045,CIN,209,CZM M022 包装 Package,M022 包装 Package,,CZM 后处理 Post process,CZM 包装 Package,230761730,PV01,200,CZM 包装,EA,,54,33:01.4,35:21.2,54,ENT\ZHANGL67,35:21.2,ENT\ZHANGL67,54,0,52:58.8,54,ENT\ZHANGL67,54,52:58.8,Processed,17,Production
1303,K25B5056,CZM 50256055/0130 CZM 喷砂/CZM 喷砂,46:19.1,00763000712020,GUIDE 6550045 INNER ROD SHANK GUIDE,6550045,CIN,209,CZM 393 喷砂机 Bead blasting,393 喷砂机 Bead blasting,,CZM 后处理 Post process,CZM 喷砂 Bead blasting,230761730,PV01,130,CZM 喷砂,EA,,65,46:19.1,17:32.6,65,ENT\NIZ2,17:32.6,ENT\NIZ2,65,0,22:11.7,65,ENT\SHIL23,65,22:11.8,Processed,125,Production
1303,K25B5056,CZM 50256055/0120 CZM 抛光/CZM 抛光,46:44.1,00763000712020,GUIDE 6550045 INNER ROD SHANK GUIDE,6550045,CIN,209,CZM 721 抛光机 Polish Machine,721 抛光机 Polish Machine,,CZM 后处理 Post process,CZM 抛光 Polishing,230761730,PV01,120,CZM 抛光,EA,,65,46:44.1,47:23.0,65,ENT\TANP5,47:23.0,ENT\TANP5,65,0,46:14.8,65,ENT\HUANGM20,65,46:14.9,Processed,659,Production
1303,K25B5056,CZM 50256055/0080 CZM 数控铣/CZM 数控铣,58:45.2,00763000712020,GUIDE 6550045 INNER ROD SHANK GUIDE,6550045,CIN,209,CZM 999 加工中心 Milling center,999 加工中心 Milling center,,CZM 加工中心 Milling Center,CZM 数控铣 CNC Milling,230761730,PV01,80,CZM 数控铣,EA,,66,58:45.2,09:39.8,66,ENT\JIL2,09:39.8,ENT\JIL2,66,0,28:06.8,65,ENT\SHENJ10,65,28:06.8,Processed,10879,Production
1303,K25B5056,CZM 50256055/0110 CZM 清洗/CZM 清洗,52:31.8,00763000712020,GUIDE 6550045 INNER ROD SHANK GUIDE,6550045,CIN,209,CZM 948 清洗机 Cleaning Machine,948 清洗机 Cleaning Machine,,CZM 后处理 Post process,CZM 清洗 Cleaning,230761730,PV01,110,CZM 清洗,EA,,65,52:31.8,41:28.7,65,ENT\WANGC94,41:28.7,ENT\WANGC94,65,0,46:40.6,65,ENT\WANGC94,65,46:40.7,Processed,125,Production
1303,K25B5056,CZM 50256055/0140 CZM 清洗/CZM 清洗,29:56.3,00763000712020,GUIDE 6550045 INNER ROD SHANK GUIDE,6550045,CIN,209,CZM M026 手工清洗 Manual cleaning,M026 手工清洗 Manual cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230761730,PV01,140,CZM 清洗,EA,,65,29:56.3,30:04.9,65,ENT\SHIY47,30:04.9,ENT\SHIY47,65,0,51:58.2,65,ENT\SHIY47,65,51:58.3,Processed,81,Production
1303,K25B5056,CZM 50256055/0160 CZM 清洗/CZM 清洗,43:19.0,00763000712020,GUIDE 6550045 INNER ROD SHANK GUIDE,6550045,CIN,209,CZM M028 手工清洗 Manual cleaning,CZM 清洗 Cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230761730,PV01,160,CZM 清洗,EA,,55,43:19.0,48:57.9,55,ENT\MAX16,48:57.9,ENT\MAX16,55,0,33:49.8,55,ENT\MAX16,55,33:49.9,Processed,45,Production
1303,K25B5056,CZM 50256055/0180 CZM 激光打标/CZM 激光打标,33:09.8,00763000712020,GUIDE 6550045 INNER ROD SHANK GUIDE,6550045,CIN,209,CZM 867 激光打标机 Laser marking,867 激光打标机 Laser marking,,CZM 后处理 Post process,CZM 激光打标 Laser Marking,230761730,PV01,180,CZM 激光打标,EA,,55,33:09.8,07:46.5,55,ENT\JIANGX16,07:46.5,ENT\JIANGX16,55,0,30:10.1,55,ENT\HUANGQ15,55,30:10.1,Processed,863,Production
